idCentros,Tipo_centro,Nombre,Titularidad,Domicilio,Localidad,Municipio,Provincia
41019384,"Centro de Educación Infantil","La Casita de Chocolate",Privado,"Avda. Calesera  35  esc. 1  puertas 26 y 27",Sevilla,Sevilla,Sevilla
41017612,"Centro de Educación Infantil","El Osito Azul II",Privado,"Plaza de la Carlota  s/n",Sevilla,Sevilla,Sevilla
41017961,"Centro de Educación Infantil",Fresa,Privado,"C/ Afán de Ribera  145",Sevilla,Sevilla,Sevilla
41018070,"Centro de Educación Infantil",Piruleta,Privado,"Plaza Doctor González Gramaje  7- Local",Sevilla,Sevilla,Sevilla
41004563,"Colegio de Educación Infantil y Primaria","Victoria Díez",Público,"C/ Candelón  1",Sevilla,Sevilla,Sevilla
41007281,"Colegio de Educación Infantil y Primaria","Emilio Prados",Público,"C/ Puerto de las Pedrizas  1",Sevilla,Sevilla,Sevilla
41004605,"Colegio de Educación Infantil y Primaria","Pablo VI",Público,"C/ La Revoltosa  1. Bda. Juan XXIII",Sevilla,Sevilla,Sevilla
41601711,"Colegio de Educación Infantil y Primaria","Ntra. Sra. del Águila",Público,"C/ Águila Marina  s/n",Sevilla,Sevilla,Sevilla
41004617,"Colegio de Educación Infantil y Primaria","Paulo Orosio",Público,"C/ Paulo Orosio  s/n",Sevilla,Sevilla,Sevilla
41008751,"Colegio de Educación Infantil y Primaria","La Candelaria",Público,"Avda. San Juan de la Cruz  s/n",Sevilla,Sevilla,Sevilla
41007308,"Colegio de Educación Infantil y Primaria","Adriano del Valle",Público,"C/ Azorín  s/n . Bda. de la Plata",Sevilla,Sevilla,Sevilla
41010149,"Colegio de Educación Infantil y Primaria","Juan de la Cueva",Público,"Avda. Parque Amate  14",Sevilla,Sevilla,Sevilla
41009688,"Colegio de Educación Infantil y Primaria","San José de Palmete",Público,"Bda.  San José de Palmete  s/n",Sevilla,Sevilla,Sevilla
41009391,"Colegio de Educación Infantil y Primaria","Valeriano Bécquer",Público,"C/ Bollullos  s/n",Sevilla,Sevilla,Sevilla
41004599,"Colegio de Educación Infantil y Primaria","Juan XXIII",Público,"Avda. Dña. Francisquita  s/n. Bda. Juan XXIII",Sevilla,Sevilla,Sevilla
41004587,"Colegio de Educación Infantil y Primaria","Jorge Juan y Antonio Ulloa",Público,"C/ Amor  s/n",Sevilla,Sevilla,Sevilla
41009378,"Escuela Infantil","Toribio de Velasco",Público,"C/ Diamantino García  2-4",Sevilla,Sevilla,Sevilla
41016590,"Escuela Infantil","Santa María de los Ángeles",Público,"C/ Lisboa  91",Sevilla,Sevilla,Sevilla
41016656,"Escuela Infantil","Niño Jesús",Público,"Bda. Juan XXIII  s/n",Sevilla,Sevilla,Sevilla
41016553,"Escuela Infantil","Nuestra Señora de la Candelaria",Público,"C/ Candelón  2-A",Sevilla,Sevilla,Sevilla
41702096,"Instituto de Educación Secundaria","Leonardo da Vinci",Público,"Ronda  de la Doctora  s/n",Sevilla,Sevilla,Sevilla
41003376,"Instituto de Educación Secundaria","Diamantino García Acosta",Público,"C/ José Sarabia  11",Sevilla,Sevilla,Sevilla
41700373,"Instituto de Educación Secundaria","Santa Aurelia",Público,"C/ Amor  s/n",Sevilla,Sevilla,Sevilla
41015755,"Instituto de Educación Secundaria","Salvador Távora",Público,"C/ Puerto de los Alazores  s/n",Sevilla,Sevilla,Sevilla
41500542,"Sección de Educación Permanente",Cerro-Hytasa,Público,"C/ Paulo Orosio  s/n",Sevilla,Sevilla,Sevilla
41500487,"Sección de Educación Permanente",Palmete,Público,"C/ Honestidad  s/n.",Sevilla,Sevilla,Sevilla
41500505,"Sección de Educación Permanente","Manolo Reyes",Público,"C/ Águila Imperial  s/n",Sevilla,Sevilla,Sevilla
41500530,"Sección de Educación Permanente","Juan XXIII",Público,"Avda. Doña Francisquita  s/n. Bda. Juan XXIII",Sevilla,Sevilla,Sevilla
41500499,"Sección de Educación Permanente",Azorín,Público,"C/ Pruna  s/n",Sevilla,Sevilla,Sevilla
41501224,"Sección de Educación Permanente",Candilejas,Público,"C/ Candelón  1. C.P. Victoria Díez",Sevilla,Sevilla,Sevilla
41006109,"Centro Docente Privado","Nuestra Señora de Andévalo",Concertado,"C/ Rojas Zorrilla  7",Sevilla,Sevilla,Sevilla
41010009,"Centro Docente Privado","Sopeña-San Pablo",Concertado,"C/ Dr. Laffón Soto  4",Sevilla,Sevilla,Sevilla
41006468,"Centro Docente Privado",ADA,Concertado,"Avda. Fernando Corral Corrachán s/n",Sevilla,Sevilla,Sevilla
41006456,"Centro Docente Privado","San Agustín",Concertado,"C/ Salto de Alvarado  36",Sevilla,Sevilla,Sevilla
41008143,"Centro Docente Privado","Los Rosales",Privado,"C/ Fray Marcos de Niza  s/n",Sevilla,Sevilla,Sevilla
41006511,"Centro Docente Privado","Santo Ángel de la Guarda",Concertado,"C/ Carabela la Niña  7. Urb. Huarte nº 9",Sevilla,Sevilla,Sevilla
41602648,"Centro Docente Privado","Los Rosales",Privado,"C/ Alonso de Pineda  16",Sevilla,Sevilla,Sevilla
41006444,"Centro Docente Privado de Educación Especial","Centro de Educación Especial San Pelayo",Concertado,"C/ Álvar Núñez Cabeza de Vaca   nº 4",Sevilla,Sevilla,Sevilla
41006471,"Centro Docente Privado de Educación Especial",Aturem,Concertado,"C/ Gallega a la Ventana  1",Sevilla,Sevilla,Sevilla
41010058,"Centro Docente Privado de Educación Especial","Pablo Montesino",Concertado,"C/ Miletos  s/n - Pol. San Pablo",Sevilla,Sevilla,Sevilla
41015202,"Centro de Educación Infantil","Los Pirujos",Privado,"C/ Jaime Balmes  23",Sevilla,Sevilla,Sevilla
41015858,"Centro de Educación Infantil","La Lechera",Privado,"Avda. de Kansas City  30",Sevilla,Sevilla,Sevilla
41008404,"Centro de Educación Infantil",Un-Dos-Tres,Privado,"C/ Sebastián Recasens  16",Sevilla,Sevilla,Sevilla
41019074,"Centro de Educación Infantil","Hada Madrina",Privado,"Avda. de Tesalónica  1. P.I. Pagusa",Sevilla,Sevilla,Sevilla
41018641,"Centro de Educación Infantil","Supli Sevilla",Privado,"C/ Aviación  16. Edificio Morera&Vallejo I. P.I. Calonge",Sevilla,Sevilla,Sevilla
41021925,"Centro de Educación Infantil","Mickey y Minnie  Nervión",Privado,"C/ Muñoz Seca  22",Sevilla,Sevilla,Sevilla
41015585,"Centro de Educación Infantil","Arteduca Santa Clara",Privado,"C/ Martín Alonso Pinzón  2. Bda. Santa Clara",Sevilla,Sevilla,Sevilla
41022450,"Centro de Educación Infantil",Limoncho,Privado,"Avda. Villas de Cuba  9",Sevilla,Sevilla,Sevilla
41022553,"Centro de Educación Infantil","Sensory Skills Santa Clara",Privado,"Avda. Santa Clara de Cuba  4  Nave 1 (Políg. Industrial Santa Clara de Cuba)",Sevilla,Sevilla,Sevilla
41019797,"Centro de Educación Infantil",Solyluna,Privado,"C/ Tomás Murube  16",Sevilla,Sevilla,Sevilla
41018771,"Centro de Educación Infantil",Potitos,Privado,"C/ Paletina  9. Edificio S-30. P.I. Nuevo Calonge",Sevilla,Sevilla,Sevilla
41602259,"Colegio de Educación Infantil y Primaria","Santa Clara",Público,"C/ Fray Marcos de Niza  s/n",Sevilla,Sevilla,Sevilla
41004794,"Colegio de Educación Infantil y Primaria","San Pablo",Público,"Plaza de la Toná  s/n",Sevilla,Sevilla,Sevilla
41004769,"Colegio de Educación Infantil y Primaria","San Ignacio de Loyola",Público,"C/ Manolete  s/n. Polígono San Pablo-Barrio D",Sevilla,Sevilla,Sevilla
41004514,"Colegio de Educación Infantil y Primaria",Borbolla,Público,"C/ Luis Montoto  101",Sevilla,Sevilla,Sevilla
41009093,"Colegio de Educación Infantil y Primaria","Miguel Hernández",Público,"Avda. Éfeso  3. Polígono San Pablo  Barrio C",Sevilla,Sevilla,Sevilla
41009411,"Colegio de Educación Infantil y Primaria","Baltasar de Alcázar",Público,"Avda. 28 Febrero  s/n",Sevilla,Sevilla,Sevilla
41004782,"Colegio de Educación Infantil y Primaria","San Juan de Ribera",Público,"C/ Manuel Luna  3. Políg. San Pablo  Barrio E",Sevilla,Sevilla,Sevilla
41016668,"Escuela Infantil","Virgen de los Reyes",Público,"C/ Fandango  2",Sevilla,Sevilla,Sevilla
41016644,"Escuela Infantil","Sagrada Familia",Público,"C/ Guerrita  s/n",Sevilla,Sevilla,Sevilla
41016632,"Escuela Infantil","Ángel de la Guarda",Público,"Avda. de la Soleá  s/n",Sevilla,Sevilla,Sevilla
41008532,"Instituto de Educación Secundaria","San Pablo",Público,"Avda. Éfeso  s/n",Sevilla,Sevilla,Sevilla
41010541,"Instituto de Educación Secundaria","Joaquín Turina",Público,"Avda. Kansas City  s/n",Sevilla,Sevilla,Sevilla
41500475,"Sección de Educación Permanente","Polígono de San Pablo",Público,"C/ Gallega a la ventana  3",Sevilla,Sevilla,Sevilla
41007503,"Sección de Educación Permanente","El Alambique",Público,"Ctra. Torreblanca-Mairena del Alcor km. 3 5",Sevilla,Sevilla,Sevilla
41500441,"Sección de Educación Permanente",Valdezorras,Público,"C/ Vereda del Poco Aceite  79",Sevilla,Sevilla,Sevilla
41005270,"Centro de Convenio","Virgen de la Esperanza",Público,"Plaza de El Begí  s/n",Sevilla,Sevilla,Sevilla
41007114,"Centro de Convenio",Híspalis,Público,"C/ Alcalde Manuel del Valle  s/n",Sevilla,Sevilla,Sevilla
41005208,"Centro Docente Privado","Salesianos Santísima Trinidad",Concertado,"C/ María Auxiliadora  18",Sevilla,Sevilla,Sevilla
41009524,"Centro Docente Privado","Nuestra Señora de Loreto",Concertado,"C/ Manuel Vallejo  6",Sevilla,Sevilla,Sevilla
41700683,"Centro Docente Privado","María Zambrano",Concertado,"Ctra. San Juan Bosco  39",Sevilla,Sevilla,Sevilla
41701523,"Centro Docente Privado","Centro José María",Privado,"C/ Juan Núñez  1",Sevilla,Sevilla,Sevilla
41006572,"Centro Docente Privado","Virgen Milagrosa",Concertado,"Avda. Pino Montano  21-A",Sevilla,Sevilla,Sevilla
41006754,"Centro Docente Privado","San Juan Bosco",Concertado,"C/ Venecia  11-13-15",Sevilla,Sevilla,Sevilla
41006560,"Centro Docente Privado","Sagrado Corazón de Jesús",Concertado,"C/ Previsión  4",Sevilla,Sevilla,Sevilla
41702345,"Centro Docente Privado","Instituto Técnico Superior de Informática Studium I",Privado,"Avda. Pueblo Saharahui. Edif. Danubio  7A-7B",Sevilla,Sevilla,Sevilla
41006559,"Centro Docente Privado","La Salle-Felipe Benito",Concertado,"C/ San Juan de la Salle  2",Sevilla,Sevilla,Sevilla
41001781,"Centro Docente Privado",Tecnieca,Privado,"Ronda de Pio XII  2B",Sevilla,Sevilla,Sevilla
41008246,"Centro de Educación Infantil","Los Arcos",Privado,"C/ Acueducto  2",Sevilla,Sevilla,Sevilla
41020982,"Centro de Educación Infantil","Nulú 2",Privado,"Urb. Los Príncipes  parcela 5  bloque 3  locales 1 y 2",Sevilla,Sevilla,Sevilla
41015780,"Centro de Educación Infantil","Los Príncipes II",Privado,"Avda. Barzola  44- Acc F",Sevilla,Sevilla,Sevilla
41021111,"Centro de Educación Infantil",Petit,Privado,"C/ Nufro Sánchez  4",Sevilla,Sevilla,Sevilla
41018975,"Centro de Educación Infantil",Pionino,Privado,"C/ Nivel  11  bloque A. Parque Empresarial Store",Sevilla,Sevilla,Sevilla
41008431,"Centro de Educación Infantil","El Triángulo",Privado,"C/ Francisco de Ariño  18",Sevilla,Sevilla,Sevilla
41020544,"Centro de Educación Infantil","Los Girasoles",Privado,"Bda. Núcleo Residencial Virgen de Gracia  11  bajo  locales A  C y D",Sevilla,Sevilla,Sevilla
41015861,"Centro de Educación Infantil","María Auxiliadora",Privado,"C/ Imaginero Fernández Andes  13",Sevilla,Sevilla,Sevilla
41008386,"Centro de Educación Infantil","Arco Iris",Privado,"C/ Bda. Los Príncipes  parcela 8  bloque 13  local 1",Sevilla,Sevilla,Sevilla
41008787,"Centro de Educación Infantil","Arco Iris de los Príncipes",Privado,"Bda. Los Príncipes  parcela 8- bloque 13- local 2",Sevilla,Sevilla,Sevilla
41015986,"Centro de Educación Infantil","Los Príncipes",Privado,"Bda. Los Príncipes  Parcela 7  Bloque 12",Sevilla,Sevilla,Sevilla
41018306,"Centro de Educación Infantil","Las Margaritas de la Salle",Privado,"C/ San Juan de la Salle  24",Sevilla,Sevilla,Sevilla
41018011,"Centro de Educación Infantil","El Pueblo",Privado,"C/ Rafael Alberti  11-13",Sevilla,Sevilla,Sevilla
41022498,"Centro de Educación Infantil","Las Flores",Privado,"Avda. Ronda de Pío XII  1B Acc. A",Sevilla,Sevilla,Sevilla
41014246,"Centro de Educación Infantil","Colorín Colorado",Privado,"Ronda  de Pío XII  1-A",Sevilla,Sevilla,Sevilla
41006158,"Centro de Educación Infantil","Mi Casita",Privado,"Bda. de los Príncipes  parcela  8  bloque 2. Bajo 1º",Sevilla,Sevilla,Sevilla
41021241,"Centro de Educación Infantil","Potitos 2",Privado,"Avda. Ronda de Pío XII  2  Local 1E",Sevilla,Sevilla,Sevilla
41021135,"Centro de Educación Infantil","Mil Sonrisas",Privado,"C/ Dinastía Músicos Palatín  7  local 5",Sevilla,Sevilla,Sevilla
41004903,"Colegio de Educación Infantil y Primaria","Arias Montano",Público,"C/ Doctor Jiménez Díaz  s/n",Sevilla,Sevilla,Sevilla
41602429,"Colegio de Educación Infantil y Primaria","María Zambrano",Público,"C/ Estrella Sirio  6. Pino Montano",Sevilla,Sevilla,Sevilla
41004873,"Colegio de Educación Infantil y Primaria","Manuel Siurot",Público,"C/ El Real de la Jara  s/n. Bda. Villegas",Sevilla,Sevilla,Sevilla
41010666,"Colegio de Educación Infantil y Primaria","Mariana de Pineda",Público,"Bda. Las Naciones  s/n",Sevilla,Sevilla,Sevilla
41004733,"Colegio de Educación Infantil y Primaria","Calvo Sotelo",Público,"C/ Arroyo  44",Sevilla,Sevilla,Sevilla
41004836,"Colegio de Educación Infantil y Primaria",Adriano,Público,"C/ Maestras  s/n",Sevilla,Sevilla,Sevilla
41602399,"Colegio de Educación Infantil y Primaria","Escritor Alfonso Grosso",Público,"C/ Las Naciones  s/n",Sevilla,Sevilla,Sevilla
41602028,"Colegio de Educación Infantil y Primaria","Juan de Mairena",Público,"Avda. de la Mujer Trabajadora  s/n",Sevilla,Sevilla,Sevilla
41601701,"Colegio de Educación Infantil y Primaria",Al-Ándalus,Público,"C/ Arroyo  109",Sevilla,Sevilla,Sevilla
41004897,"Colegio de Educación Infantil y Primaria","Pío XII",Público,"C/ Orquídea  57",Sevilla,Sevilla,Sevilla
41004848,"Colegio de Educación Infantil y Primaria","Hermanos Machado",Público,"Avda. Pino Montano  s/n. Bda. San Diego",Sevilla,Sevilla,Sevilla
41008866,"Colegio de Educación Infantil y Primaria","Valdés Leal",Público,"Ctra. Carmona  47. San Nicolás",Sevilla,Sevilla,Sevilla
41601838,"Colegio de Educación Infantil y Primaria","Ignacio Sánchez Mejías",Público,"C/ Estrella Polar  7 A",Sevilla,Sevilla,Sevilla
41010654,"Colegio de Educación Infantil y Primaria","Pino Flores",Público,"C/ Jara  s/n",Sevilla,Sevilla,Sevilla
41500426,"Centro de Educación Permanente","José Sánchez Rosa",Público,"Paseo Parque Sierra de Baza  2",Sevilla,Sevilla,Sevilla
41500414,"Centro de Educación Permanente","San Diego-Los Carteros",Público,"Avda. de Pino Montano  31 centro civico Los carteros",Sevilla,Sevilla,Sevilla
41500451,"Centro de Educación Permanente","Valdés Leal",Público,"Ctra. de Carmona  s/n",Sevilla,Sevilla,Sevilla
41009184,"Escuela Infantil","Julio César",Público,"C/ Esparteros  s/n. Bda. Pino Montano",Sevilla,Sevilla,Sevilla
41008878,"Escuela Infantil","Santa Catalina",Público,"Plaza de Luis Cernuda  20",Sevilla,Sevilla,Sevilla
41009071,"Instituto de Educación Secundaria","Antonio Machado",Público,"C/ Arroyo  80",Sevilla,Sevilla,Sevilla
41700117,"Instituto de Educación Secundaria",Llanes,Público,"C/ Escultor Francisco Buiza  s/n",Sevilla,Sevilla,Sevilla
41009858,"Instituto de Educación Secundaria","Albert Einstein",Público,"C/ Salineros  s/n",Sevilla,Sevilla,Sevilla
41700427,"Instituto de Educación Secundaria",Azahar,Público,"Avda. Alcalde Manuel del Valle  69",Sevilla,Sevilla,Sevilla
41004940,"Centro Específico de Educación Especial","Virgen Macarena",Público,"C/ Juan de Robles  9",Sevilla,Sevilla,Sevilla
41022346,"Centro de Educación Infantil","Chicle León XIII",Privado,"C/ León XIII  10  local 2 y 12  local 1",Sevilla,Sevilla,Sevilla
41022838,"Centro de Educación Infantil","El tren de chocolate 2",Privado,"Bda. Ntra.Sra.delAmparo  C/ Ntra.Sra.del Amparo  2  locales A2 izq  A2 derc",Sevilla,Sevilla,Sevilla
41013424,"Centro de Educación Infantil","Los Diminutos",Privado,"Plaza Playa Punta Umbría  2-3",Sevilla,Sevilla,Sevilla
41019013,"Centro de Educación Infantil","Patín Macarena",Privado,"C/ Juan Manuel Rodríguez Correa  5-7",Sevilla,Sevilla,Sevilla
41019335,"Centro de Educación Infantil",Yurumi,Privado,"C/ Gaspar de Alvear  2 y 4  local",Sevilla,Sevilla,Sevilla
41019441,"Centro de Educación Infantil","Los Diminutos 2",Privado,"Avda. Sánchez Pizjuán  21  local 1",Sevilla,Sevilla,Sevilla
41020702,"Centro de Educación Infantil","El Nido de los Perdigones",Privado,"C/ Perafán de Ribera  s/n",Sevilla,Sevilla,Sevilla
41007291,"Colegio de Educación Infantil y Primaria","Pedro Garfias",Público,"C/ Rayo de Luna  s/n. Bda. Golondrinas",Sevilla,Sevilla,Sevilla
41004851,"Colegio de Educación Infantil y Primaria","Huerta del Carmen",Público,"C/ Cereza  3",Sevilla,Sevilla,Sevilla
41004939,"Colegio de Educación Infantil y Primaria","San José Obrero",Público,"C/ Verano  s/n. Hermandades del Trabajo",Sevilla,Sevilla,Sevilla
41009238,"Colegio de Educación Infantil y Primaria","Blas Infante",Público,"C/ Fray Serafín Madrid  s/n",Sevilla,Sevilla,Sevilla
41700282,"Conservatorio Elemental de Música",Macarena,Público,"Plaza Doctor Barraquer  s/n",Sevilla,Sevilla,Sevilla
41500402,"Centro de Educación Permanente","Polígono Norte",Público,"C/ Fray Serafín Madrid  s/n C.P. Blas Infante",Sevilla,Sevilla,Sevilla
41009366,"Escuela Infantil","Argote de Molina",Público,"Plaza Ermita del Rocío s/n. Bda.Rocío",Sevilla,Sevilla,Sevilla
41008258,"Escuela Oficial de Idiomas",Sevilla-Macarena,Público,"Avda. Doctor Fedriani  21",Sevilla,Sevilla,Sevilla
41701420,"Instituto de Educación Secundaria","Inmaculada Vieira",Público,"Avda. Barzola  s/n",Sevilla,Sevilla,Sevilla
41011117,"Instituto de Educación Secundaria","Miguel de Cervantes",Público,"C/ Manzana  s/n",Sevilla,Sevilla,Sevilla
41700038,"Instituto de Educación Secundaria",Macarena,Público,"C/ Doctor José Manuel Puelles de los Santos  s/n",Sevilla,Sevilla,Sevilla
41500578,"Sección de Educación Permanente",Macarena,Público,"C/ Don Fadrique  57-59. Centro Cívico Hogar de San Fernando",Sevilla,Sevilla,Sevilla
41500566,"Sección de Educación Permanente","María Inmaculada",Público,"C/ Manzana  s/n I.E.S. Miguel Cervantes",Sevilla,Sevilla,Sevilla
41011749,"Centro autorizado de enseñanzas artísticas elementales de danza","Matilde Coral",Privado,"C/ Castilla  82-84 Bajo",Sevilla,Sevilla,Sevilla
41005476,"Centro Docente Privado","San Fernando",Concertado,"Plaza Marcelino Champagnat  s/n",Sevilla,Sevilla,Sevilla
41005439,"Centro Docente Privado","Protectorado de la Infancia",Concertado,"C/ San Jacinto  70-72",Sevilla,Sevilla,Sevilla
41005427,"Centro Docente Privado","Nuestra Señora del Rosario",Concertado,"C/ Pagés del Corro  32",Sevilla,Sevilla,Sevilla
41005415,"Centro Docente Privado","Cristo Rey",Concertado,"C/ Betis  51",Sevilla,Sevilla,Sevilla
41005440,"Centro Docente Privado","Salesianos de San Pedro",Concertado,"C/ Condes de Bustillo  17",Sevilla,Sevilla,Sevilla
41017661,"Centro de Educación Infantil","Las 4 Estaciones II",Privado,"C/ San Vicente de Paúl  8 E",Sevilla,Sevilla,Sevilla
41019712,"Centro de Educación Infantil","Full Moon",Privado,"C/ Valladares  4 y 6",Sevilla,Sevilla,Sevilla
41020581,"Centro de Educación Infantil","Don Miki",Privado,"C/ Enrique Orce Mármol  10",Sevilla,Sevilla,Sevilla
41015500,"Centro de Educación Infantil","Rubén Darío",Privado,"Parque Rubén Darío  Torre III  Bajo",Sevilla,Sevilla,Sevilla
41007941,"Centro de Educación Infantil","Kindergarden Jardilín",Privado,"C/ Esperanza de Triana  37",Sevilla,Sevilla,Sevilla
41022255,"Centro de Educación Infantil","Fresa Triana",Privado,"Avda. de Coria  27  Local",Sevilla,Sevilla,Sevilla
41015597,"Centro de Educación Infantil",Triana,Privado,"C/ Espartinas  6-bajo",Sevilla,Sevilla,Sevilla
41021603,"Centro de Educación Infantil","Kindergarden Jardilín 2",Privado,"C/ Esperanza de Triana  37-B",Sevilla,Sevilla,Sevilla
41007928,"Centro de Educación Infantil","Pato Donald II",Privado,"C/ Evangelista  69-71  local 17",Sevilla,Sevilla,Sevilla
41018458,"Centro de Educación Infantil","Cuentacuentos II",Privado,"Plaza Aurelio Murillo  1",Sevilla,Sevilla,Sevilla
41010083,"Centro de Educación Infantil","Los Angelitos",Privado,"C/ Pagés del Corro  138",Sevilla,Sevilla,Sevilla
41017077,"Centro de Educación Infantil",Tambor,Privado,"C/ Castilla  77-79 Acc",Sevilla,Sevilla,Sevilla
41015676,"Centro de Educación Infantil","Virgen de la Estrella",Privado,"Plaza  del Zurraque  8-Local 4",Sevilla,Sevilla,Sevilla
41008763,"Centro de Educación Infantil","Mickey & Minnie",Privado,"C/ José Cruz Auñón  1  acc.C",Sevilla,Sevilla,Sevilla
41015871,"Centro de Educación Infantil","El Trianito",Privado,"C/ Alfarería  100",Sevilla,Sevilla,Sevilla
41020635,"Centro de Educación Infantil",Pompitas,Privado,"Plaza Pedro Santos Gómez  9  local 15",Sevilla,Sevilla,Sevilla
41022221,"Centro de Educación Infantil","Miniclub Pumuky",Privado,"C/ Esperanza de Triana  29-31",Sevilla,Sevilla,Sevilla
41004307,"Colegio de Educación Infantil y Primaria","San José de Calasanz",Público,"C/ San José de Calasanz  6. Bda. San Gonzalo",Sevilla,Sevilla,Sevilla
41004290,"Colegio de Educación Infantil y Primaria",Alfares,Público,"C/ Juan Díaz de Solís  1",Sevilla,Sevilla,Sevilla
41004265,"Colegio de Educación Infantil y Primaria","José María del Campo",Público,"C/ Pagés del Corro  115",Sevilla,Sevilla,Sevilla
41007311,"Colegio de Educación Infantil y Primaria","Juan Ramón Jiménez",Público,"C/ San José de Calasanz  s/n",Sevilla,Sevilla,Sevilla
41004289,"Colegio de Educación Infantil y Primaria","San Jacinto",Público,"C/ Pagés del Corro  88",Sevilla,Sevilla,Sevilla
41009408,"Colegio de Educación Infantil y Primaria","Rico Cejudo",Público,"C/ Coruña  1. La Dársena",Sevilla,Sevilla,Sevilla
41700841,"Centro público integrado de formación profesional","Los Viveros",Público,"Avda. Blas Infante  s/n",Sevilla,Sevilla,Sevilla
41006912,"Instituto de Educación Secundaria","Gustavo Adolfo Bécquer",Público,"C/ López de Gomara  s/n",Sevilla,Sevilla,Sevilla
41007357,"Instituto de Educación Secundaria","Vicente Aleixandre",Público,"C/ San Vicente de Paúl  5",Sevilla,Sevilla,Sevilla
41700041,"Instituto de Educación Secundaria",Triana,Público,"C/ San Jacinto  79",Sevilla,Sevilla,Sevilla
41702084,"Instituto Provincial de Educación Permanente",Sevilla,Público,"C/ Clara de Jesus Montero s/n",Sevilla,Sevilla,Sevilla
41018161,"Centro Docente Privado","Centro de Estudios Superiores CEMAR",Privado,"C/ Virgen de la Estrella  8  bajo Izquierda",Sevilla,Sevilla,Sevilla
41022361,"Centro Docente Privado","CEFOEC EPJ",Privado,"C/ Arcos  25-27",Sevilla,Sevilla,Sevilla
41005580,"Centro Docente Privado","Santa Ana",Concertado,"C/ Padre Damián  2",Sevilla,Sevilla,Sevilla
41005567,"Centro Docente Privado","San José Sagrados Corazones",Concertado,"C/ Juan Ramón Jiménez  22",Sevilla,Sevilla,Sevilla
41005555,"Centro Docente Privado","San Francisco Solano de la Aurora",Privado,"C/ Virgen del Valle  46",Sevilla,Sevilla,Sevilla
41702291,"Centro Docente Privado","Instituto Cibernos",Privado,"Avda. República Argentina  21B. Acc.3",Sevilla,Sevilla,Sevilla
41018793,"Centro de Educación Infantil","El Gusanito",Privado,"Avda. Flota de Indias  20 Bajo",Sevilla,Sevilla,Sevilla
41020830,"Centro de Educación Infantil","Estrella Polar",Privado,"Avda. García Morato  s/n. Factoría de Tablada",Sevilla,Sevilla,Sevilla
41020386,"Centro de Educación Infantil","La Ludopeque",Privado,"Ctra. de la Esclusa  Edificio Galia Puerto. Local 9 (Puerto de Sevilla)",Sevilla,Sevilla,Sevilla
41019062,"Centro de Educación Infantil","La Estrella",Privado,"C/ Virgen de la Estrella  5-Bajo",Sevilla,Sevilla,Sevilla
41018756,"Centro de Educación Infantil","Ratón Pérez",Privado,"C/ Arcos  31 A",Sevilla,Sevilla,Sevilla
41021093,"Centro de Educación Infantil",Con-Sentidos,Privado,"C/ Virgen de las Montañas  18",Sevilla,Sevilla,Sevilla
41012572,"Centro de Educación Infantil","Pato Donald",Privado,"C/ Paraíso  s/n",Sevilla,Sevilla,Sevilla
41022701,"Centro de Educación Infantil","El castillo mágico",Privado,"C/ Virgen de Aguas Santas  9  Planta Baja  Puerta AC",Sevilla,Sevilla,Sevilla
41004320,"Colegio de Educación Infantil y Primaria","Vara del Rey",Público,"Avda. Bermúdez de Castro  s/n. Tablada",Sevilla,Sevilla,Sevilla
41700270,"Conservatorio Elemental de Música",Triana,Público,"Avda. Blas Infante  14",Sevilla,Sevilla,Sevilla
41500372,"Centro de Educación Permanente",Triana,Público,"C/ Santa Fé  s/n Centro Cívico Tejar del Mellizo",Sevilla,Sevilla,Sevilla
41007230,"Instituto de Educación Secundaria","Carlos Haya",Público,"C/ Barberán y Collar  s/n",Sevilla,Sevilla,Sevilla
41006997,"Instituto de Educación Secundaria",Politécnico,Público,"C/ Virgen de la Victoria  48",Sevilla,Sevilla,Sevilla
41007990,"Centro autorizado de enseñanzas artísticas profesionales de artes plás","Formaciones Peninsulares",Privado,"Avda. del Reino Unido  s/n",Sevilla,Sevilla,Sevilla
41007060,"Centro Docente Privado",Albaydar,Concertado,"Avda. La Palmera  36",Sevilla,Sevilla,Sevilla
41005622,"Centro Docente Privado","Corpus Christi",Concertado,"Avda. de la Raza  s/n",Sevilla,Sevilla,Sevilla
41005831,"Centro Docente Privado","San Antonio María Claret",Concertado,"Avda. Padre García Tejero  8",Sevilla,Sevilla,Sevilla
41006973,"Centro Docente Privado","Academia Preuniversitaria",Privado,"C/ Paraguay  40",Sevilla,Sevilla,Sevilla
41005798,"Centro Docente Privado","Nuestra Señora de las Mercedes",Concertado,"Avda. Padre García Tejero  5",Sevilla,Sevilla,Sevilla
41005737,"Centro Docente Privado de Educación Especial","Doctor Sacristán",Concertado,"C/ Isaac Peral  3",Sevilla,Sevilla,Sevilla
41020398,"Centro de Educación Infantil","La Casa del Panda IX",Privado,"Avda. de la Raza  almacén 1  nave 2",Sevilla,Sevilla,Sevilla
41022531,"Centro de Educación Infantil","KID'S GARDEN",Privado,"Avda. Reino Unido  nº 7  Local 3 4 5",Sevilla,Sevilla,Sevilla
41012961,"Centro de Educación Infantil","Los Pitufos",Privado,"C/ Doctor Fleming  5",Sevilla,Sevilla,Sevilla
